id,title,author,price
da0f6824-0cdd-405f-9cc1-3eb11add8bdf,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,14
cb7ee2cd-07d0-425a-8c16-2b679573cdd6,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,14
378da7f6-7468-4e5e-84c4-78c989d6b0e4,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,17
2e75d656-aef3-4a6f-a028-0cfa85381eb8,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,11
400894eb-ce18-4250-a54a-8bb27e579953,Gap Creek: A Novel,Robert Morgan,19
9d0eb1d7-cbbf-4147-9f88-8f780f251d81,Honor Among Thieves,Jeffrey Archer,17
4c49ead9-e203-4260-9be8-09dc4581d8f9,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,19
79c531dc-6999-4794-beaa-8886374c2a90,While I Was Gone,Sue Miller,11
601986f6-63e7-456e-875c-95d84f3d02e3,Cordina's Crown Jewel,Nora Roberts,15
07482a41-ded9-4fd1-9933-f4f4c82b7c41,Glory in Death,J. D. Robb,17
f7d16ee7-0a0a-4a58-8298-a749e1a6ed5f,Chromosome 6,Robin Cook,13
79d25682-1055-4960-aadb-ba06a441b80b,When the Wind Blows,James Patterson,15
a3278bbb-62f2-4f2f-ab57-0af62571cf91,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,19
383b456b-4502-4b80-9259-f5f660f3cca7,Fear Nothing,DEAN KOONTZ,15
e8d2b521-9721-4e64-bac7-7ecea34f3d12,Seize the Night,DEAN KOONTZ,17
9b510c96-5afb-45f0-90bb-25ae6682b62b,I'll Be Seeing You,Mary Higgins Clark,11
c49abbea-02e1-4bd1-8813-23909f1883d2,The Five People You Meet in Heaven,Mitch Albom,18
6e032e18-b305-4862-af18-b305f175616e,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,10
010fc906-a994-4aa6-a992-932c73f9c21d,Disclosure,Michael Crichton,17
1e60c9ce-71d6-4780-879c-5ad63b90d450,"Whirlwind (Tyler, Book 1)",Nancy Martin,18
c2b62ed4-46a5-4f16-8aa4-93b60abc2f3e,Mystic River,Dennis Lehane,18
148958a9-4427-46c8-9d4b-d1ac6216e5fa,Shadow Prey,John Sandford,18
16e5092a-e5d6-49bf-925a-902c35f107a0,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,13
705eb381-f146-4058-9332-654389843855,The Funhouse,Dean R. Koontz,16
1d10f7a2-401a-4cab-9394-3bada1276a56,Hornet's Nest,Patricia Daniels Cornwell,13
4e5798cf-55d9-42f9-a807-e6e086ebae06,A Time to Kill,JOHN GRISHAM,14
90e0aaff-fd05-4330-b722-12a880744eee,Heartbeat,Danielle Steel,19
32766bc8-23b2-4fd5-8dac-c6513e4b8a21,The Client,John Grisham,15
2a1a8871-8ad5-4419-b165-e2251aae5c70,The Pelican Brief,John Grisham,14
07369de1-a59a-40bb-b38f-6fd33965ed0f,Smilla's Sense of Snow,Peter Hoeg,19
433af5c0-a6cd-4b7f-99cc-cb63a0369c84,The Horse Whisperer,Nicholas Evans,10
8a95d3aa-bd7c-4e42-8688-1a80faf1f0a6,The Ranch,DANIELLE STEEL,14
c6cebe71-1e47-4d08-ba11-c5a969bd4ff1,Fortune's Hand,Belva Plain,16
a7a6566d-4bea-4a5c-9663-1c1434992c2b,Presumed Innocent,Scott Turow,16
fdb1a159-a96b-4cd2-b301-29aaed6540cd,2nd Chance,James Patterson,14
511338cf-2b35-48e8-b94a-994a7732db09,Pet Sematary,Stephen King,15
14037c09-9cd9-4498-9deb-1ae8756d074d,Koko,Peter Straub,14
dd8191ec-c1e8-43f4-9b26-97b24c842329,I'll Take Manhattan,Judith Krantz,17
e25cc7f9-2ca1-4a8a-bf42-18d23c6be677,Darkness,John Saul,11
ae4be090-c0fd-42dd-9c9b-9ae49353779e,We'll Meet Again,Mary Higgins Clark,17
67f09a24-48a5-4c87-90dc-d8142931ac1a,Mercy,Julie Garwood,17
291eb58d-3bba-4682-a91f-8401e9f25457,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,11
aa1f768f-c84a-4bae-92cc-9f53ff9805c5,The Great and Secret Show,Clive Barker,15
d97742e9-1620-4067-9e0b-008d5561c609,Up Island: A Novel,Anne Rivers Siddons,11
33f3900a-2ab4-40ff-b8ca-5ac2598da05d,Charlotte's Web (Trophy Newbery),E. B. White,12
ec492718-2e3d-4552-b4e1-d0bf47218cbb,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,12
a9159dae-dee0-4763-bcd7-6c2c9474f69f,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,13
7a5c704a-c94e-431d-a67d-a6cf1d9d8fc6,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,10
6ee1c653-686f-4177-836a-765f43973732,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,19
6482d88e-0183-4a80-8834-3657de887f84,At Home in Mitford (The Mitford Years),Jan Karon,19
019e0d55-583b-4e27-8129-7121f5735f2d,Matilda,Roald Dahl,14
6875d69b-d78b-4a60-9088-dfcf9ee7227c,Coming Home,Rosamunde Pilcher,14
6abe2ec4-e8eb-4047-aa71-49d97e2a2c5a,Welcome to Temptation,Jennifer Crusie,19
e5fd913e-4a56-4b79-a6ef-cf66ec06998a,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,16
10ebb43c-2d87-47ba-bd84-03266a0d8d4a,Guardians of the West (Book 1 of the Malloreon),David Eddings,17
2849d728-7efd-4c18-827e-b22413e11980,Foucault's Pendulum,Umberto Eco,13
96a22999-e617-4d5d-8fb7-93b93d1a2dc8,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,19
a050f805-da1b-4a0b-acaf-078fac6f3468,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,17
13cc3a34-19ac-452e-bdf1-9265a0a001b3,The Genesis Code,John Case,19
7a900cce-e914-43a8-a510-e4280c689a1e,Irish Hearts,Nora Roberts,11
fbc2fab1-d304-4c40-a65e-13cdb7648dcb,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,18
d4383dad-4d12-479b-8ff0-e4a248a645bf,Ellen Foster,Kaye Gibbons,10
310a23ca-e3a6-4d56-bd85-d5e02879cd4c,Waiting (Vintage International),Ha Jin,15
d69c05e4-6215-4b2c-9371-a687ad7d5f41,A Heartbreaking Work of Staggering Genius,Dave Eggers,12
4d4f60fd-abe5-4e66-a19c-2af5eed9576d,Watership Down,Richard Adams,17
f6dd1137-3f30-44b3-8d4f-3f02038eca7a,The Thorn Birds,Colleen McCullough,17
e895ab5d-a078-4cf8-946a-b30dbef2c53d,The Indian in the Cupboard (rack) (Indian in the Cupboard),Lynne Reid Banks,16
94158e5c-1e85-429d-9c32-65beaa065d7a,Dr. Atkins' New Diet Revolution,Robert C. Atkins,19
4755738c-834d-44bf-a810-dac9e26a7c55,American Gods,Neil Gaiman,17
b4ecc583-f4b5-4299-85e2-0db00d8075ec,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,19
5bc20c09-0677-487f-a2e3-e41f9d7afe01,The Handmaid's Tale : A Novel,Margaret Atwood,13
12683132-bdd2-4605-9f0c-a4d786454ab9,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,12
e9e80419-4b3c-4f7c-9d9e-4391f0f2ac77,A Painted House,JOHN GRISHAM,11
a2c31065-8b0c-4a00-aa4a-27cf3cde4b9f,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,18
cbb4b135-994d-4078-82b3-47eabcb91b50,Green Eggs and Ham (I Can Read It All by Myself Beginner Books),Dr. Seuss,11
9115a0a6-4276-4d64-b40f-88c59c574147,The Phantom Tollbooth,Norton Juster,18
38c1a33b-3852-44e6-875c-1c89c9430354,At Risk,Alice Hoffman,17
43de4ea4-9303-4c86-b367-1ff0a0cf738f,Midnight,Dean R. Koontz,12
1d7c4670-edf6-4fcb-8e42-6f17d0893cab,The Hunt for Red October,Tom Clancy,15
3e72fe68-9e18-49c4-af13-bbb3f8042bb9,Hideaway,Dean R. Koontz,17
3252cfc8-969b-4b61-a9d9-782a1bf2a66b,Turtle Moon,Alice Hoffman,17
2de28e34-6d21-4fe5-bf52-4d0a4efac687,Silent Prey,John Sandford,14
d63ab11b-6a59-42f0-b1f1-c3d3f5d12afc,The Body Farm,Patricia Daniels Cornwell,12
34d1f34d-2b73-438c-b75f-6d0ed66c3252,Acceptable Risk,Robin Cook,11
68972d37-efd9-44ad-b2ed-bd4056855c3d,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),Tom Clancy,19
adb687d8-41b8-4df1-b5ed-f328651ccfc3,Sudden Prey,John Sandford,16
3b4b7766-6252-4e15-aa91-a58ad0d7ab94,Tom Clancy's Op-Center Balance of Power (Tom Clancy's Op Center (Paperback)),Tom Clancy,16
808fbe94-fd22-48a6-bec0-b218437bfa63,Rainbow Six,Tom Clancy,16
fd2e6d59-5e5f-41a7-9ace-42109c270a55,Ssn,Tom Clancy,12
be661fb1-3552-4346-ba0e-3f51006692b6,Big Trouble,Dave Barry,11
947f4a08-eddc-4941-b7e9-13a0cf087eb2,Reunion in Death,J. D. Robb,17
37d41fa3-c357-49eb-9647-b5f115f01433,Purity in Death,J.D. Robb,19
c899af13-3eb5-4240-906d-af05a394331b,Changes,Danielle Steel,15
c89ba58f-85bd-43be-8dfc-2736fbf2ba82,Once in a Lifetime,Danielle Steel,17
2f330242-c67b-4cb9-824a-531d15389d30,Palomino,DANIELLE STEEL,10
98140727-cb6b-437f-8e20-bd94743a399e,Daddy,DANIELLE STEEL,19
d2bcf034-a84b-4bbf-8f29-f22550739b01,The Firm,John Grisham,18
40e8649e-3ec3-4c99-9cd5-8c21d97e6404,Mixed Blessings,DANIELLE STEEL,12
29d83996-58c0-47c5-b79b-4f61a6fa44d2,Jewels,Danielle Steel,13
1c7e6b46-7434-4b6c-8e7b-a344ee4c615f,The Chamber,John Grisham,14
c2066827-58bb-47ad-9238-bd2f8771edd0,Five Days in Paris,DANIELLE STEEL,14
1da73849-e8e4-4b1c-86d4-048e00931f96,Mirror Image,Danielle Steel,11
c9697a87-b8fe-4946-b6b9-523ddee5c670,Special Delivery: A Novel,Danielle Steel,17
f77df202-8cca-4262-9fdb-ec2550343f87,Summer Sisters,Judy Blume,16
1b84542f-573e-467e-8503-52aa6e75dfee,Tara Road,Maeve Binchy,14
eaeea3af-120b-4680-81b4-d6709d3d609d,The Kiss,Danielle Steel,11
5253b7cd-f045-4042-9d2a-6de70402e9ca,Island of the Blue Dolphins (Laurel Leaf Books),Scott O'Dell,16
68974af0-8dd0-441a-bf0b-752fc57cb4fc,To Kill a Mockingbird,Harper Lee,19
347e975e-5b09-4c69-bf7e-d6678ee2fcb4,Tourist Season,Carl Hiaasen,19
07d315ef-610f-4e64-89d5-7c24957afbfb,Windmills of the Gods,Sidney Sheldon,17
230dd613-228f-4679-95ff-afd5bf0da47a,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""",Alexandra Ripley,12
9ddb7cce-0e45-484a-8e91-4ac335ab8c1c,Along Came a Spider (Alex Cross Novels),James Patterson,11
2ecf99bf-e707-4758-a7d1-9043b4dd9311,The Bridges of Madison County,Robert James Waller,17
9b4f249a-1f4c-4c3a-ae60-41401b964ba0,Message in a Bottle,Nicholas Sparks,13
84b3dd79-8af5-4bfc-a308-005910200ac3,Slow Waltz in Cedar Bend,Robert James Waller,12
5d96ee5e-90a0-4528-91b7-efa91d9f7ebc,The Witness,Sandra Brown,13
f74dee51-c4ed-4ed7-a8b3-d50a868e8929,Total Control,David Baldacci,16
44574fdb-3960-429f-a9c0-44bde6a2b17e,A Walk to Remember,Nicholas Sparks,15
7bbf94dc-c7c3-4354-a977-de5cb21c7ac0,Standoff,Sandra Brown,13
6944065e-60a8-4c2a-b02a-2aa63d84f0e3,Murder at the Kennedy Center (Capital Crime Mysteries),Margaret Truman,10
8d6904d1-91bd-4561-b621-37349ac0ac0c,The Dead Zone,Stephen King,18
ca3d7c8d-9bdd-440f-b12a-24a70c87a221,The Tommyknockers,Stephen King,19
033dd804-6a25-468b-a0f5-4b19530cf17c,The Stand: Complete and Uncut,Stephen King,18
5716b5fd-b3ec-4f36-9525-88c44f6fa4c9,Needful Things,Stephen King,15
106b85a8-d1d3-4f7f-842e-0be5f04c4b54,Mitigating Circumstances,Nancy Taylor Rosenberg,19
6d32296b-7a2d-4dd5-98f9-8c1bd6e3474b,The Door to December,Dean R. Koontz,15
6aaaa917-477a-4c84-a1f3-e0cc76e1b893,Insomnia,Stephen King,17
5313666a-bd23-417e-9c53-9874e4e1ce38,The Deep End of the Ocean,Jacquelyn Mitchard,18
66eaaf92-6246-49be-bbc0-ccd6d8289518,The Green Mile: The Mouse on the Mile (Green Mile Series),Stephen King,19
97067f52-4f8d-48b4-a015-53688e5a40c8,Beloved (Plume Contemporary Fiction),Toni Morrison,19
5b320fd8-9159-4442-bbd8-dcf5be686376,The Cat Who Turned on and Off (Cat Who... (Paperback)),Lilian Jackson Braun,10
f95fec14-04fa-4493-b984-7ecf50d271c4,Compelling Evidence,Steven Paul Martini,12
7e8c3a45-80fe-4417-9f18-90b60656f8bb,The Dark Room,Minette Walters,17
f163d0fc-acf0-448c-9fdf-abadb63b83f2,The Cat Who Tailed a Thief,Lilian Jackson Braun,16
04330b6c-2bcf-49e0-aeac-bf247eb3250a,The Reef,Nora Roberts,15
d103b11b-085c-4dcc-9ed8-057a4507abcd,Jewels of the Sun (Irish Trilogy),Nora Roberts,11
6e7f91f2-6e01-4eee-a712-18b6574f7b94,River's End,Nora Roberts,12
fcafcedd-88a8-4d9c-88b1-2b15737e6fea,Carolina Moon,Nora Roberts,12
fee18f87-adcf-4d7b-af1c-139958a7d640,The Jury,Steve Martini,15
2f8022bb-205e-4ef8-85eb-b1a4067c6e12,Couplehood,Paul Reiser,11
8de30a4d-c08a-4fae-bcf8-189b3f6cfc46,The Adventures of Huckleberry Finn (Bantam Classics),MARK TWAIN,11
84367515-8cc1-47f6-ae0e-44deb1a9a7b7,Night,Elie Wiesel,11
622243b7-11a4-4cfe-85a7-fff02ca16bbe,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,10
a2f79cd6-8f5a-4cee-96ef-5fa5af2b0de9,Night Sins,TAMI HOAG,13
340aa849-d2d6-446e-91e0-dd3527cb463b,The Cereal Murders,Diane Mott Davidson,15
053a3b4c-5ccf-471b-8360-7b91b7645e4e,Bad Love (Alex Delaware Novels (Paperback)),Jonathan Kellerman,13
a35a3ebe-05ac-49d3-a7ff-879b7b6e3352,After Dark,Phillip Margolin,14
ab4e6e05-aed9-4c68-9dfc-6a6ce59f2edc,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,18
58344bad-95be-45b6-b047-6fbcaccf99f2,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,17
854ff1d2-605d-4617-8bfd-ca54a0f0a9d5,Playing for the Ashes,ELIZABETH GEORGE,19
ece8c474-da24-496f-9d8b-92ed52d945eb,False Memory,Dean R. Koontz,19
b692bce9-873c-410d-bec1-f512ae6eda79,"Monster Blood (Goosebumps, No 3)",R. L. Stine,11
9eb8cce8-51cf-45a5-afbb-6c837a7497a0,"The Ghost Next Door (Goosebumps, No 10)",R. L. Stine,19
712c2860-8ab5-45c8-8750-68f731d4dcb6,"You Can't Scare Me! (Goosebumps, No 15)",R. L. Stine,10
8fe81b76-8a8f-4834-98b1-c1283cd7c19c,Lake Wobegon Days,Garrison Keillor,11
7544109a-4382-461b-9e6d-a09ad29cb115,The First Wives Club Movie Tie In,Olivia Goldsmith,18
8e10842e-fb58-44a5-8d13-e3f82eeed95d,My Gal Sunday,Mary Higgins Clark,11
130189bb-2b26-45ee-a85d-c904098a3f6a,Hearts In Atlantis,Stephen King,12
45eeef69-03e3-4219-8a88-0b3febd7b406,A Holiday Of Love,Judith McNaught,11
7d8771a7-1d76-4cd1-8260-2573e6be5528,Night Whispers,Judith McNaught,13
c507e762-de13-4bb1-922b-a785a8e45277,Melody (Logan),V.C. Andrews,18
db0bbd71-4b39-4aaf-ae3d-9b2630523f8a,Waiting to Exhale,Terry McMillan,11
5905bf34-ccb4-45a6-89bc-9f902a128b47,The Color Purple,Alice Walker,12
94489859-af7a-4c7b-bacb-814b9be2d551,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,18
a54c0f72-6f95-40eb-8a50-f9f3ed8f68ca,Dawn (Cutler),V.C. Andrews,16
243b9388-b0d3-4d58-b8e4-0d067df19b81,The Heiress,Jude Deveraux,16
dd920ac5-5276-4d0f-a059-73cc772c9eb2,"Loves Music, Loves to Dance",Mary Higgins Clark,11
f16fee17-d37d-443c-a0ad-3ce122be0658,Moonlight Becomes You,Mary Higgins Clark,17
8a42f513-8356-4f08-9e09-0bd086112ad9,Hidden Jewel (Landry),V.C. Andrews,10
f76718a6-07cd-414f-bf2b-2aee47b879b3,Dreamcatcher,Stephen King,16
6dc862d1-cb5c-4db6-9bbe-32ccab3c5e4b,Daddy's Little Girl,Mary Higgins Clark,17
a325f321-1cec-4dc4-b3c2-1a2d41f9caea,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,12
ceb8a309-6ce6-414a-9639-d5c0fc63e739,Reasonable Doubt,Philip Friedman,14
32efdefe-b646-4c39-adb0-9bbdd3663ecc,What Dreams May Come : A Novel,Richard Matheson,16
7829e0a1-a500-4ea5-afbe-e1bc58236631,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind No. 6)",Tim Lahaye,18
7862adfe-0fe9-4cb3-ae7d-1a9ceb11813d,This Present Darkness,Frank E. Peretti,10
be8259f0-de82-4e2c-a1e2-8571db54e236,Call of the Wild,Jack London,19
30127c50-0f1f-4cf4-bb95-a9831553cb90,Bridget Jones's Diary,Helen Fielding,18
67c1f947-8f22-4e67-94bc-9cf40fe531b3,Bridget Jones: The Edge of Reason,Helen Fielding,11
a019b9c3-2e2d-4119-aa76-140951ce6af0,The Hours: A Novel,Michael Cunningham,12
5ed851bd-71ca-44e2-a7ee-6310cfab666e,The Catcher in the Rye,J.D. Salinger,11
0c4f9e76-72a5-4da6-82b6-2190eb52752a,The Mists of Avalon,MARION ZIMMER BRADLEY,13
126bbe94-0d4a-438c-9ef4-67698805964c,The Cider House Rules,John Irving,12
bcf52d09-34e7-4908-a2fc-f88b162a5451,House of Sand and Fog,Andre Dubus III,15
00a48e60-6766-40b3-8842-0beaa2264928,Neverwhere,Neil Gaiman,15
44fcdfc4-7856-4bdf-99ac-68d6096ec780,American Gods: A Novel,Neil Gaiman,16
8ab68d71-ab69-4895-a9db-95172f95268d,Coraline,Neil Gaiman,13
2d6cc862-3845-4edc-9d38-a0a233c98c53,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,13
e105552b-0cdf-4f93-89d8-0e2560f13387,The Bonesetter's Daughter,Amy Tan,11
5bc18914-ff2e-4040-9df3-3ce8822bb99a,The Secret Diary of Adrian Mole Aged 13 3/4,Sue Townsend,17
f08d467e-8be1-471d-8a6b-d4ab418329d4,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,18
682e7159-f354-47e0-a73a-9f657bf7ae5a,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,18
ca59b255-bee1-469c-95bd-fbe387dc6d05,Circle of Friends,Maeve Binchy,16
bd4fba0f-6041-4d2c-8b19-3b82fdeca195,The Outsiders,S. E. Hinton,15
fceef072-2d71-494d-8e2a-b10f8f57f6f8,Good Omens,Neil Gaiman,16
e535c56f-8746-40fb-8ca3-85e93ed9de1a,"Dune Messiah (Dune Chronicles, Book 2)",Frank Herbert,11
bd8b3482-1986-4fca-a5e7-312e09fbd3b7,Neuromancer (Remembering Tomorrow),William Gibson,19
b4d21b8d-c63c-4f5e-8236-0a1b32b4d826,The Sands of Time,Sidney Sheldon,16
98b67045-b4f3-41b4-832c-8f78735282f4,A Bend in the Road,Nicholas Sparks,12
c4924488-c284-4951-9528-e8d64f50f741,1984,George Orwell,12
92413456-a489-4f31-a84a-6262387e5bd3,Animal Farm,George Orwell,19
fed5e7c7-2215-4086-a446-7b8c38ee9380,Le Divorce (William Abrahams Book),Diane Johnson,10
a5e73b24-08f6-4985-896c-7583da71028e,Girl with a Pearl Earring,Tracy Chevalier,15
cdfe59ee-96ee-4b23-a0a5-ed5f63b7649d,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,12
04c7f3c6-ca68-4d81-a9cb-aa56effc2a02,The Valley of Horses,JEAN M. AUEL,14
747c51d0-9d3e-4ef7-8982-1b97a3082c26,Sacred Sins,Nora Roberts,16
59a18738-65ee-4265-96df-59e3e6d51efa,Eva Luna,Isabel Allende,17
c1f8838c-ecda-4714-937b-0c6830a211f3,The Hobbit: or There and Back Again,J.R.R. Tolkien,18
2d6241fb-7721-43da-abf2-32e0b6c93238,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,17
ba0cff59-aeda-4d88-8b87-9fd283aefc0d,She's Come Undone (Oprah's Book Club),Wally Lamb,15
7688b8d9-2832-40ea-9555-7cc945439ff2,Possession : A Romance,A.S. BYATT,12
1a1dee08-886c-4ac8-a1e3-4fa89a418000,Snow Falling on Cedars,David Guterson,14
b8054e92-56ac-4a47-8c52-a20968d61330,ANGELA'S ASHES,Frank McCourt,17
196f0c08-5eee-43f2-9d55-c73945e91d9d,The Shipping News : A Novel,Annie Proulx,19
461fec41-9bc8-45b3-aaf1-1b5573f0c4d9,The Joy Luck Club,Amy Tan,12
4d270ec2-ed98-43dd-91b9-4d1c75c33661,Four Seasons,Mary Alice Monroe,15
1e8902e3-3b5d-45de-8005-8956203dd90b,The Associate,Phillip Margolin,17
79f46b04-e612-449f-be27-f70adad44db4,Talking God (Jim Chee Novels),Tony Hillerman,10
493dadec-7282-4d66-902f-e78358f0acc4,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,11
f7efa7c8-b15f-40e4-9010-57763bac8c90,The Apprentice,Tess Gerritsen,14
26fead47-af4f-4aec-a883-d658779cf91a,Skipping Christmas,JOHN GRISHAM,11
cce0415f-cf1e-4c5c-a9a3-fa64d8c436f2,The Last Juror,John Grisham,18
244b04ce-8573-4627-8cc7-b8f94e689ee2,Mutation,Robin Cook,18
ac559295-7514-4a94-be63-a4b6493cf8d3,Isle of Dogs,Patricia Cornwell,19
d04f22c2-e986-493d-a4cb-7ef292fc88b9,The Runaway Jury,JOHN GRISHAM,11
3986a9ac-2a3f-4fba-b61e-615f9bab15ea,The King of Torts,JOHN GRISHAM,13
4a135a34-8caa-440d-ae3a-85e1eb99bf13,Roses Are Red (Alex Cross Novels),James Patterson,18
fc9abd19-138a-4acc-b420-1fa828b5271f,Black Friday,James Patterson,16
6dbc81c9-71c9-4b58-95d1-0eae19d306cc,Cradle and All,James Patterson,12
5eb45635-0fbf-4339-8c49-e3d2b5b6efca,The Handmaid's Tale,Margaret Atwood,17
8022954e-8b50-4983-80ae-002f81fcb131,The Third Twin,Ken Follett,11
ff19f5f8-766e-465b-bd49-cab03914a17e,The Bourne Supremacy,Robert Ludlum,10
50608779-6b0f-438d-9b8e-d155d71aa841,Miracle Cure,Michael Palmer,12
14c88e47-0676-44f0-8afd-cf79299e8c4a,The Perfect Husband,LISA GARDNER,12
4a3ae7b3-57cd-4527-b457-ad02f5759399,Dust to Dust,TAMI HOAG,15
81dd927a-a72b-4747-8ef1-6f4ac6e0586a,Touching Evil,Kay Hooper,12
9bf62fd5-1b05-4d78-91d9-e4206e93ab14,The Survivors Club,LISA GARDNER,18
8309af9e-8618-4b65-96aa-26e5d375b85c,Always a Thief,Kay Hooper,12
2186eec2-4cfd-4387-a56a-fc5380241674,Bloodstream,Tess Gerritsen,19
bbda72b8-a8da-4db6-a856-0f775af5c50f,FIRST WIVES CLUB,Olivia Goldsmith,14
fd979fd7-942d-4d8e-ac3a-7f26eb287d1b,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,16
42974abe-21a2-4967-9456-7fc02988d649,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,17
bba11c5a-52ee-4918-bc1d-74f76c91642b,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,11
18b9d892-ca6a-48e5-a146-e23e6abcd8b1,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,15
54cac838-0fae-4c79-b706-1d995ade19bf,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,15
e836b947-7289-4644-a692-406e6c32d564,Congo,Michael Crichton,14
9313c038-9fe5-4175-a90a-cb5566c52244,Intensity,DEAN KOONTZ,12
0173e5b4-9b16-4ad8-bd11-2c48cf5b1c20,It's Always Something,Gilda Radner,10
bd89ebd8-fbc1-49e2-b053-371f08939e7a,The Lilac Bus: Stories,Maeve Binchy,12
24f4583a-67a3-4abb-b918-e6d9c839e99b,The Copper Beech,Maeve Binchy,14
fcfc2af3-886b-4a3b-b5d4-843a7c438e90,The Giver (21st Century Reference),LOIS LOWRY,19
5cec5240-9fff-448c-a1e0-a10f6eec2f66,The Glass Lake,Maeve Binchy,17
b69b4c8b-3f56-4ae0-92af-a907ba61f44a,Move to Strike,Perri O'Shaughnessy,11
a02f45dc-d4ec-4452-8a9d-f52c46f1de1c,Tales of a Fourth Grade Nothing,JUDY BLUME,17
8232e41c-1686-402a-b312-bf8102616246,A Wrinkle In Time,MADELEINE L'ENGLE,13
becd4f8a-f6f3-4c99-aa76-973a426b6038,Murder on the Potomac (Capital Crime Mysteries),Margaret Truman,13
fab04f9c-f575-40ea-981b-0a4e01ce3b2a,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,15
2ba6f009-bef8-4968-8ba9-695d0d089c5c,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,11
f93385b2-adaa-4967-8984-12beb50fc12c,SHIPPING NEWS,Annie Proulx,16
6789d530-8ad2-4be5-ab9d-bf191ae039cf,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,16
dbd615bd-8bbf-4ffe-ae56-da42a49886f9,Lucky Man: A Memoir,Michael J. Fox,11
869faa15-d721-4f59-9941-ef03881f5593,The Christmas Box (Christmas Box Trilogy),Richard Paul Evans,15
412a17af-2753-468e-bf8a-92f2646a98d0,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,13
151f08e0-b24d-4b96-b442-7725faba0d9b,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",Simon Winchester,17
e47a7b14-ce06-452c-ada9-0cf4a616eeff,Year of Wonders,Geraldine Brooks,15
bb81bad2-9bb3-4c40-8b17-a4544b3ec926,Jurassic Park,Michael Crichton,12
c1b50453-cf6c-46e1-9945-894a990331fa,Stillwatch,MARY HIGGINS CLARK,18
5a897d89-215a-4321-a970-0c14b7d61ce9,The Robber Bride,Margaret Atwood,15
afd75493-f058-4d08-86cc-86f4bc72fb0d,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))",M. Scott Peck,19
748c2b26-810e-4b63-afd6-98f24ff6e653,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,10
9131a82b-d5db-4925-90b6-94b5e0c6201a,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,12
