user,rating,title
225810,0.0,Lord of the Flies
207246,8.0,Lord of the Flies
125203,0.0,Lord of the Flies
166596,0.0,Lord of the Flies
219546,5.0,Lord of the Flies
260183,0.0,Lord of the Flies
212645,0.0,Lord of the Flies
181176,0.0,Lord of the Flies
20115,0.0,Lord of the Flies
28360,0.0,Lord of the Flies
80683,10.0,Lord of the Flies
59727,0.0,Lord of the Flies
107453,0.0,Lord of the Flies
196160,0.0,Lord of the Flies
124079,7.0,Lord of the Flies
39467,10.0,Lord of the Flies
7286,10.0,Lord of the Flies
73681,0.0,Lord of the Flies
56271,0.0,Lord of the Flies
108285,0.0,Lord of the Flies
122881,9.0,Lord of the Flies
123625,0.0,Lord of the Flies
217740,7.0,Lord of the Flies
277427,0.0,Watchers
11676,9.0,Watchers
13552,8.0,Watchers
16795,9.0,Watchers
28204,0.0,Watchers
31826,10.0,Watchers
41084,8.0,Watchers
51883,0.0,Watchers
52584,0.0,Watchers
60244,0.0,Watchers
128835,0.0,Watchers
238120,0.0,Watchers
264317,0.0,Watchers
43842,0.0,Watchers
190925,10.0,Watchers
35859,7.0,Watchers
123981,9.0,Watchers
114414,0.0,Watchers
209373,0.0,Watchers
230522,0.0,Watchers
234828,8.0,Watchers
273979,0.0,Watchers
135045,9.0,Watchers
274061,0.0,Watchers
37950,0.0,Watchers
85656,0.0,Watchers
104636,0.0,Watchers
195694,0.0,Watchers
106225,0.0,Watchers
158295,6.0,Watchers
98758,8.0,Watchers
187170,0.0,Watchers
227705,9.0,Watchers
51450,0.0,Watchers
100459,10.0,Watchers
244736,0.0,Watchers
241548,0.0,Watchers
102647,8.0,Watchers
225810,0.0,Watchers
7158,0.0,Watchers
219546,0.0,Watchers
264321,0.0,Watchers
14422,0.0,Watchers
216683,10.0,Watchers
236283,0.0,Watchers
251613,0.0,Watchers
207499,0.0,Watchers
133689,10.0,Watchers
186570,0.0,Watchers
270820,10.0,Watchers
196160,0.0,Watchers
224435,0.0,Watchers
82926,0.0,Watchers
209756,0.0,Watchers
8936,0.0,Watchers
108285,0.0,Watchers
177432,8.0,Watchers
52614,0.0,Watchers
277427,0.0,Mortal Fear
3363,0.0,Mortal Fear
11676,0.0,Mortal Fear
150979,0.0,Mortal Fear
185233,0.0,Mortal Fear
265313,0.0,Mortal Fear
35857,0.0,Mortal Fear
234623,0.0,Mortal Fear
123981,0.0,Mortal Fear
68555,0.0,Mortal Fear
69232,0.0,Mortal Fear
107784,0.0,Mortal Fear
209373,0.0,Mortal Fear
230522,0.0,Mortal Fear
235392,0.0,Mortal Fear
201290,5.0,Mortal Fear
55492,0.0,Mortal Fear
129465,0.0,Mortal Fear
224764,7.0,Mortal Fear
274061,0.0,Mortal Fear
33974,0.0,Mortal Fear
144531,0.0,Mortal Fear
169233,0.0,Mortal Fear
76818,0.0,Mortal Fear
166123,0.0,Mortal Fear
166596,0.0,Mortal Fear
189334,0.0,Mortal Fear
105517,7.0,Mortal Fear
200674,0.0,Mortal Fear
236283,0.0,Mortal Fear
26593,0.0,Mortal Fear
169699,0.0,Mortal Fear
69042,0.0,Mortal Fear
78973,0.0,Mortal Fear
201768,9.0,Mortal Fear
274301,0.0,Mortal Fear
277427,0.0,Lightning
13552,10.0,Lightning
16795,8.0,Lightning
25981,10.0,Lightning
28204,0.0,Lightning
31826,10.0,Lightning
44728,0.0,Lightning
51883,0.0,Lightning
52584,0.0,Lightning
172030,0.0,Lightning
184299,9.0,Lightning
185233,0.0,Lightning
198711,0.0,Lightning
208671,8.0,Lightning
211426,0.0,Lightning
131046,0.0,Lightning
135149,0.0,Lightning
43842,0.0,Lightning
268330,0.0,Lightning
35859,0.0,Lightning
107784,5.0,Lightning
112881,0.0,Lightning
115120,0.0,Lightning
140000,0.0,Lightning
209373,0.0,Lightning
235392,0.0,Lightning
261829,0.0,Lightning
23768,0.0,Lightning
76352,0.0,Lightning
110973,0.0,Lightning
135045,9.0,Lightning
135458,0.0,Lightning
206534,0.0,Lightning
274061,0.0,Lightning
14521,0.0,Lightning
195694,0.0,Lightning
226879,0.0,Lightning
271284,0.0,Lightning
158295,7.0,Lightning
245827,0.0,Lightning
38023,0.0,Lightning
168064,8.0,Lightning
9856,7.0,Lightning
268032,0.0,Lightning
126736,0.0,Lightning
235935,0.0,Lightning
254971,0.0,Lightning
257700,0.0,Lightning
207782,0.0,Lightning
216683,8.0,Lightning
225989,0.0,Lightning
114444,0.0,Lightning
120093,0.0,Lightning
133689,0.0,Lightning
225087,0.0,Lightning
231827,0.0,Lightning
253821,0.0,Lightning
224435,0.0,Lightning
170575,0.0,Lightning
203968,0.0,Lightning
190708,0.0,Lightning
95903,0.0,Lightning
252848,0.0,Lightning
277427,8.0,The Cardinal of the Kremlin (Jack Ryan Novels)
11676,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
16795,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
130474,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
170518,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
184299,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
188010,5.0,The Cardinal of the Kremlin (Jack Ryan Novels)
198711,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
204864,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
265313,7.0,The Cardinal of the Kremlin (Jack Ryan Novels)
266226,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
269566,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
131046,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
102967,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
268330,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
35859,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
11601,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
39646,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
68555,6.0,The Cardinal of the Kremlin (Jack Ryan Novels)
124942,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
125692,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
230522,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
235392,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
56856,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
201290,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
55492,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
76352,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
95359,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
227447,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
259629,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
14521,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
26544,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
104665,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
161752,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
213350,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
235105,8.0,The Cardinal of the Kremlin (Jack Ryan Novels)
271284,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
49460,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
56447,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
69355,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
126492,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
50225,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
263460,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
230708,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
246655,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
18067,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
125203,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
150968,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
14422,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
87141,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
251613,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
62891,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
69405,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
146348,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
236172,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
59727,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
278418,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
185384,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
82893,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
106816,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
173684,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
208406,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
102702,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
188951,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
210035,0.0,The Cardinal of the Kremlin (Jack Ryan Novels)
232945,9.0,The Cardinal of the Kremlin (Jack Ryan Novels)
248718,8.0,The Cardinal of the Kremlin (Jack Ryan Novels)
277427,0.0,Rules of Prey
128835,0.0,Rules of Prey
159858,0.0,Rules of Prey
204864,0.0,Rules of Prey
225763,0.0,Rules of Prey
265313,0.0,Rules of Prey
102967,0.0,Rules of Prey
135149,0.0,Rules of Prey
175003,0.0,Rules of Prey
262399,0.0,Rules of Prey
35859,0.0,Rules of Prey
123981,9.0,Rules of Prey
31315,0.0,Rules of Prey
114414,0.0,Rules of Prey
115120,0.0,Rules of Prey
147847,0.0,Rules of Prey
231237,0.0,Rules of Prey
261829,8.0,Rules of Prey
56856,0.0,Rules of Prey
76352,0.0,Rules of Prey
115490,0.0,Rules of Prey
133571,0.0,Rules of Prey
232131,0.0,Rules of Prey
255489,0.0,Rules of Prey
104636,0.0,Rules of Prey
104665,0.0,Rules of Prey
195694,0.0,Rules of Prey
235105,5.0,Rules of Prey
265115,0.0,Rules of Prey
158295,8.0,Rules of Prey
227705,7.0,Rules of Prey
163804,9.0,Rules of Prey
258534,9.0,Rules of Prey
256407,0.0,Rules of Prey
210959,3.0,Rules of Prey
207246,0.0,Rules of Prey
152186,0.0,Rules of Prey
14422,0.0,Rules of Prey
87141,0.0,Rules of Prey
20115,0.0,Rules of Prey
225087,0.0,Rules of Prey
253821,0.0,Rules of Prey
256402,0.0,Rules of Prey
24921,0.0,Rules of Prey
214786,7.0,Rules of Prey
267635,0.0,Rules of Prey
85993,10.0,Rules of Prey
19085,0.0,Rules of Prey
232945,0.0,Rules of Prey
66680,0.0,Rules of Prey
258185,0.0,Rules of Prey
277427,0.0,Harmful Intent
16795,0.0,Harmful Intent
28204,0.0,Harmful Intent
111947,8.0,Harmful Intent
172030,10.0,Harmful Intent
198711,0.0,Harmful Intent
265313,0.0,Harmful Intent
269566,0.0,Harmful Intent
98741,0.0,Harmful Intent
102967,0.0,Harmful Intent
123981,0.0,Harmful Intent
233911,0.0,Harmful Intent
112881,0.0,Harmful Intent
209373,0.0,Harmful Intent
56856,0.0,Harmful Intent
201290,6.0,Harmful Intent
55492,0.0,Harmful Intent
76352,0.0,Harmful Intent
274061,0.0,Harmful Intent
14521,5.0,Harmful Intent
104665,0.0,Harmful Intent
271284,0.0,Harmful Intent
242106,0.0,Harmful Intent
269890,0.0,Harmful Intent
157247,0.0,Harmful Intent
169233,0.0,Harmful Intent
201674,0.0,Harmful Intent
225810,0.0,Harmful Intent
264082,0.0,Harmful Intent
69405,0.0,Harmful Intent
146348,0.0,Harmful Intent
250764,0.0,Harmful Intent
78973,7.0,Harmful Intent
201768,0.0,Harmful Intent
89192,0.0,Harmful Intent
277427,0.0,Vital Signs
28204,0.0,Vital Signs
172030,0.0,Vital Signs
178667,0.0,Vital Signs
269566,0.0,Vital Signs
102967,0.0,Vital Signs
148744,0.0,Vital Signs
231210,0.0,Vital Signs
238557,5.0,Vital Signs
247752,0.0,Vital Signs
123981,8.0,Vital Signs
31315,8.0,Vital Signs
69232,0.0,Vital Signs
114414,0.0,Vital Signs
115120,0.0,Vital Signs
125692,0.0,Vital Signs
209373,0.0,Vital Signs
234828,8.0,Vital Signs
76352,0.0,Vital Signs
110973,0.0,Vital Signs
124363,7.0,Vital Signs
141710,7.0,Vital Signs
224764,0.0,Vital Signs
144531,0.0,Vital Signs
235105,0.0,Vital Signs
242824,0.0,Vital Signs
158295,0.0,Vital Signs
189835,0.0,Vital Signs
18067,5.0,Vital Signs
31556,0.0,Vital Signs
169233,0.0,Vital Signs
201674,0.0,Vital Signs
225810,0.0,Vital Signs
274308,0.0,Vital Signs
166596,0.0,Vital Signs
200674,0.0,Vital Signs
249111,0.0,Vital Signs
78973,7.0,Vital Signs
274301,0.0,Vital Signs
108285,0.0,Vital Signs
50730,0.0,Vital Signs
277427,9.0,The Hunt for Red October (Jack Ryan Novels)
11676,0.0,The Hunt for Red October (Jack Ryan Novels)
184299,0.0,The Hunt for Red October (Jack Ryan Novels)
229741,0.0,The Hunt for Red October (Jack Ryan Novels)
265313,0.0,The Hunt for Red October (Jack Ryan Novels)
266226,0.0,The Hunt for Red October (Jack Ryan Novels)
226545,0.0,The Hunt for Red October (Jack Ryan Novels)
171118,0.0,The Hunt for Red October (Jack Ryan Novels)
123981,0.0,The Hunt for Red October (Jack Ryan Novels)
162738,0.0,The Hunt for Red October (Jack Ryan Novels)
83637,7.0,The Hunt for Red October (Jack Ryan Novels)
105979,0.0,The Hunt for Red October (Jack Ryan Novels)
113519,0.0,The Hunt for Red October (Jack Ryan Novels)
234828,0.0,The Hunt for Red October (Jack Ryan Novels)
254465,0.0,The Hunt for Red October (Jack Ryan Novels)
56856,0.0,The Hunt for Red October (Jack Ryan Novels)
76352,0.0,The Hunt for Red October (Jack Ryan Novels)
143175,9.0,The Hunt for Red October (Jack Ryan Novels)
232131,7.0,The Hunt for Red October (Jack Ryan Novels)
274061,0.0,The Hunt for Red October (Jack Ryan Novels)
249628,8.0,The Hunt for Red October (Jack Ryan Novels)
251422,0.0,The Hunt for Red October (Jack Ryan Novels)
169233,0.0,The Hunt for Red October (Jack Ryan Novels)
76818,7.0,The Hunt for Red October (Jack Ryan Novels)
87141,0.0,The Hunt for Red October (Jack Ryan Novels)
114444,0.0,The Hunt for Red October (Jack Ryan Novels)
231827,0.0,The Hunt for Red October (Jack Ryan Novels)
59727,0.0,The Hunt for Red October (Jack Ryan Novels)
244349,0.0,The Hunt for Red October (Jack Ryan Novels)
217740,5.0,The Hunt for Red October (Jack Ryan Novels)
232945,9.0,The Hunt for Red October (Jack Ryan Novels)
148199,9.0,The Hunt for Red October (Jack Ryan Novels)
277427,0.0,Mind Prey
11676,10.0,Mind Prey
198711,0.0,Mind Prey
265313,0.0,Mind Prey
145619,0.0,Mind Prey
148744,0.0,Mind Prey
30972,0.0,Mind Prey
43842,0.0,Mind Prey
247447,0.0,Mind Prey
268330,0.0,Mind Prey
7346,0.0,Mind Prey
31315,0.0,Mind Prey
68555,0.0,Mind Prey
114414,0.0,Mind Prey
124487,5.0,Mind Prey
124942,0.0,Mind Prey
136205,10.0,Mind Prey
261829,0.0,Mind Prey
76352,0.0,Mind Prey
115490,0.0,Mind Prey
172742,0.0,Mind Prey
232131,0.0,Mind Prey
104636,0.0,Mind Prey
235105,9.0,Mind Prey
271284,0.0,Mind Prey
245827,5.0,Mind Prey
78834,0.0,Mind Prey
227705,0.0,Mind Prey
163804,10.0,Mind Prey
235935,0.0,Mind Prey
256407,0.0,Mind Prey
49109,0.0,Mind Prey
24921,0.0,Mind Prey
214786,0.0,Mind Prey
250764,0.0,Mind Prey
244349,0.0,Mind Prey
267635,0.0,Mind Prey
110214,0.0,Mind Prey
241666,7.0,Mind Prey
8936,0.0,Mind Prey
258185,9.0,Mind Prey
277427,0.0,From Potter's Field
11676,8.0,From Potter's Field
13552,8.0,From Potter's Field
51883,0.0,From Potter's Field
131837,0.0,From Potter's Field
185233,0.0,From Potter's Field
190807,0.0,From Potter's Field
198711,0.0,From Potter's Field
204864,0.0,From Potter's Field
211426,0.0,From Potter's Field
235842,0.0,From Potter's Field
238120,0.0,From Potter's Field
264317,0.0,From Potter's Field
265313,0.0,From Potter's Field
269566,0.0,From Potter's Field
69697,0.0,From Potter's Field
265889,0.0,From Potter's Field
159033,0.0,From Potter's Field
247752,10.0,From Potter's Field
21014,0.0,From Potter's Field
35859,0.0,From Potter's Field
123981,0.0,From Potter's Field
217375,0.0,From Potter's Field
236757,0.0,From Potter's Field
224349,0.0,From Potter's Field
263877,0.0,From Potter's Field
7346,8.0,From Potter's Field
22625,0.0,From Potter's Field
35050,0.0,From Potter's Field
39646,0.0,From Potter's Field
79186,0.0,From Potter's Field
112001,0.0,From Potter's Field
113904,0.0,From Potter's Field
115120,0.0,From Potter's Field
235392,0.0,From Potter's Field
273979,0.0,From Potter's Field
56856,0.0,From Potter's Field
23768,0.0,From Potter's Field
29259,10.0,From Potter's Field
76352,0.0,From Potter's Field
76942,0.0,From Potter's Field
172742,0.0,From Potter's Field
180651,7.0,From Potter's Field
208141,0.0,From Potter's Field
212923,0.0,From Potter's Field
221445,0.0,From Potter's Field
223087,0.0,From Potter's Field
224764,0.0,From Potter's Field
255489,0.0,From Potter's Field
274004,0.0,From Potter's Field
274061,0.0,From Potter's Field
129358,0.0,From Potter's Field
146113,0.0,From Potter's Field
167471,0.0,From Potter's Field
213350,0.0,From Potter's Field
252071,0.0,From Potter's Field
106225,8.0,From Potter's Field
242106,0.0,From Potter's Field
245963,0.0,From Potter's Field
270713,0.0,From Potter's Field
18067,0.0,From Potter's Field
31556,0.0,From Potter's Field
100459,8.0,From Potter's Field
163973,8.0,From Potter's Field
172512,0.0,From Potter's Field
223154,8.0,From Potter's Field
258534,9.0,From Potter's Field
256407,0.0,From Potter's Field
203799,4.0,From Potter's Field
166123,0.0,From Potter's Field
225810,0.0,From Potter's Field
269719,0.0,From Potter's Field
59172,0.0,From Potter's Field
140358,5.0,From Potter's Field
200674,0.0,From Potter's Field
207499,6.0,From Potter's Field
32195,6.0,From Potter's Field
114444,0.0,From Potter's Field
186570,0.0,From Potter's Field
225087,10.0,From Potter's Field
257204,0.0,From Potter's Field
250764,0.0,From Potter's Field
82926,0.0,From Potter's Field
212898,0.0,From Potter's Field
189516,8.0,From Potter's Field
201768,0.0,From Potter's Field
216466,0.0,From Potter's Field
241666,8.0,From Potter's Field
8936,0.0,From Potter's Field
73681,8.0,From Potter's Field
274301,6.0,From Potter's Field
94853,9.0,From Potter's Field
277427,0.0,Contagion
11676,0.0,Contagion
52584,0.0,Contagion
130474,0.0,Contagion
185233,0.0,Contagion
102967,0.0,Contagion
135149,0.0,Contagion
35857,0.0,Contagion
159033,0.0,Contagion
262399,0.0,Contagion
123981,0.0,Contagion
69232,0.0,Contagion
112001,0.0,Contagion
113904,0.0,Contagion
114414,0.0,Contagion
115120,0.0,Contagion
230522,0.0,Contagion
56856,0.0,Contagion
76352,0.0,Contagion
76942,0.0,Contagion
124363,0.0,Contagion
129465,0.0,Contagion
274061,0.0,Contagion
104636,0.0,Contagion
245410,8.0,Contagion
52853,0.0,Contagion
227705,8.0,Contagion
163804,0.0,Contagion
223154,0.0,Contagion
201674,0.0,Contagion
264082,0.0,Contagion
105517,0.0,Contagion
200674,0.0,Contagion
28634,9.0,Contagion
32195,0.0,Contagion
231827,0.0,Contagion
91342,0.0,Contagion
214786,0.0,Contagion
82926,0.0,Contagion
78973,7.0,Contagion
241666,8.0,Contagion
2276,0.0,Contagion
277427,0.0,Cause of Death
3363,0.0,Cause of Death
11676,10.0,Cause of Death
13552,0.0,Cause of Death
51883,0.0,Cause of Death
55548,0.0,Cause of Death
155147,0.0,Cause of Death
185233,0.0,Cause of Death
198711,0.0,Cause of Death
204864,0.0,Cause of Death
211426,0.0,Cause of Death
225763,0.0,Cause of Death
228998,0.0,Cause of Death
235842,0.0,Cause of Death
265313,0.0,Cause of Death
269566,0.0,Cause of Death
69697,0.0,Cause of Death
171118,6.0,Cause of Death
102967,0.0,Cause of Death
148744,0.0,Cause of Death
30972,8.0,Cause of Death
175003,0.0,Cause of Death
190925,7.0,Cause of Death
227520,0.0,Cause of Death
234623,0.0,Cause of Death
247447,0.0,Cause of Death
247752,0.0,Cause of Death
21014,7.0,Cause of Death
35859,0.0,Cause of Death
123981,0.0,Cause of Death
156150,0.0,Cause of Death
39646,0.0,Cause of Death
51350,10.0,Cause of Death
107784,0.0,Cause of Death
115120,0.0,Cause of Death
128208,0.0,Cause of Death
136382,0.0,Cause of Death
147847,0.0,Cause of Death
235392,8.0,Cause of Death
273979,0.0,Cause of Death
23768,0.0,Cause of Death
56959,0.0,Cause of Death
76352,0.0,Cause of Death
110973,0.0,Cause of Death
168144,0.0,Cause of Death
172742,0.0,Cause of Death
227447,0.0,Cause of Death
232131,0.0,Cause of Death
252695,5.0,Cause of Death
84024,0.0,Cause of Death
93363,0.0,Cause of Death
104636,0.0,Cause of Death
145165,0.0,Cause of Death
194669,0.0,Cause of Death
213350,0.0,Cause of Death
236340,9.0,Cause of Death
252071,0.0,Cause of Death
245827,0.0,Cause of Death
249628,0.0,Cause of Death
270713,7.0,Cause of Death
227705,9.0,Cause of Death
8681,0.0,Cause of Death
31556,0.0,Cause of Death
100459,7.0,Cause of Death
172512,0.0,Cause of Death
203799,0.0,Cause of Death
225810,0.0,Cause of Death
269719,0.0,Cause of Death
170184,0.0,Cause of Death
16916,0.0,Cause of Death
236283,0.0,Cause of Death
207499,0.0,Cause of Death
32195,5.0,Cause of Death
69405,0.0,Cause of Death
180957,0.0,Cause of Death
186570,0.0,Cause of Death
257204,0.0,Cause of Death
259380,0.0,Cause of Death
82926,0.0,Cause of Death
212898,0.0,Cause of Death
82893,0.0,Cause of Death
78973,0.0,Cause of Death
201768,0.0,Cause of Death
222941,10.0,Cause of Death
203968,0.0,Cause of Death
8936,0.0,Cause of Death
73681,9.0,Cause of Death
274301,7.0,Cause of Death
170947,0.0,Cause of Death
173835,10.0,Cause of Death
148199,7.0,Cause of Death
2276,0.0,Cause of Death
101209,0.0,Cause of Death
277427,0.0,Certain Prey
16795,0.0,Certain Prey
51883,0.0,Certain Prey
170518,0.0,Certain Prey
185233,0.0,Certain Prey
250405,0.0,Certain Prey
265313,0.0,Certain Prey
131046,0.0,Certain Prey
43842,0.0,Certain Prey
247447,0.0,Certain Prey
262399,0.0,Certain Prey
35859,8.0,Certain Prey
11601,0.0,Certain Prey
31315,0.0,Certain Prey
100846,0.0,Certain Prey
114414,0.0,Certain Prey
124487,0.0,Certain Prey
230522,0.0,Certain Prey
261829,0.0,Certain Prey
55492,0.0,Certain Prey
61619,0.0,Certain Prey
76352,0.0,Certain Prey
95359,0.0,Certain Prey
115490,7.0,Certain Prey
224764,0.0,Certain Prey
227447,8.0,Certain Prey
232131,0.0,Certain Prey
14521,0.0,Certain Prey
102275,0.0,Certain Prey
136010,0.0,Certain Prey
235105,0.0,Certain Prey
265115,0.0,Certain Prey
271284,0.0,Certain Prey
73394,0.0,Certain Prey
245827,0.0,Certain Prey
127359,0.0,Certain Prey
227705,7.0,Certain Prey
18067,0.0,Certain Prey
191187,0.0,Certain Prey
152186,0.0,Certain Prey
28634,7.0,Certain Prey
114444,7.0,Certain Prey
144555,8.0,Certain Prey
24921,0.0,Certain Prey
230496,0.0,Certain Prey
267635,9.0,Certain Prey
127200,0.0,Certain Prey
189516,0.0,Certain Prey
8936,0.0,Certain Prey
232945,0.0,Certain Prey
66680,7.0,Certain Prey
258185,8.0,Certain Prey
50730,0.0,Certain Prey
23288,5.0,Certain Prey
277427,0.0,Black Notice
11676,0.0,Black Notice
43246,0.0,Black Notice
51883,0.0,Black Notice
71712,0.0,Black Notice
131837,0.0,Black Notice
185233,0.0,Black Notice
201526,0.0,Black Notice
228998,0.0,Black Notice
265313,0.0,Black Notice
266226,0.0,Black Notice
135149,0.0,Black Notice
30972,5.0,Black Notice
175003,0.0,Black Notice
227520,0.0,Black Notice
247752,10.0,Black Notice
35859,0.0,Black Notice
123981,0.0,Black Notice
130571,0.0,Black Notice
224349,0.0,Black Notice
263877,0.0,Black Notice
7346,0.0,Black Notice
16634,0.0,Black Notice
39646,0.0,Black Notice
86202,0.0,Black Notice
114414,5.0,Black Notice
124487,0.0,Black Notice
124942,8.0,Black Notice
136382,0.0,Black Notice
210792,0.0,Black Notice
235392,0.0,Black Notice
261829,0.0,Black Notice
273979,0.0,Black Notice
56856,0.0,Black Notice
10447,0.0,Black Notice
29259,0.0,Black Notice
61619,5.0,Black Notice
76942,0.0,Black Notice
89602,0.0,Black Notice
101876,0.0,Black Notice
124363,0.0,Black Notice
135045,0.0,Black Notice
180651,8.0,Black Notice
181687,0.0,Black Notice
221445,0.0,Black Notice
224764,0.0,Black Notice
255489,0.0,Black Notice
14521,0.0,Black Notice
37950,7.0,Black Notice
84024,0.0,Black Notice
104636,0.0,Black Notice
146113,0.0,Black Notice
153662,0.0,Black Notice
167471,0.0,Black Notice
194669,0.0,Black Notice
235105,0.0,Black Notice
236340,9.0,Black Notice
252071,0.0,Black Notice
158295,0.0,Black Notice
39616,0.0,Black Notice
245963,0.0,Black Notice
249628,0.0,Black Notice
270713,0.0,Black Notice
31556,0.0,Black Notice
163973,0.0,Black Notice
208147,0.0,Black Notice
225810,0.0,Black Notice
274308,0.0,Black Notice
49109,0.0,Black Notice
213150,0.0,Black Notice
269719,0.0,Black Notice
59172,0.0,Black Notice
251613,0.0,Black Notice
29855,0.0,Black Notice
207499,0.0,Black Notice
186570,0.0,Black Notice
270820,0.0,Black Notice
43806,0.0,Black Notice
224646,8.0,Black Notice
8936,0.0,Black Notice
274301,7.0,Black Notice
173835,10.0,Black Notice
95903,0.0,Black Notice
66680,7.0,Black Notice
101209,0.0,Black Notice
257028,7.0,Black Notice
277427,7.0,Keepsake Crimes (First Scrapbooking Mystery)
182085,0.0,Keepsake Crimes (First Scrapbooking Mystery)
228764,0.0,Keepsake Crimes (First Scrapbooking Mystery)
265889,0.0,Keepsake Crimes (First Scrapbooking Mystery)
40889,0.0,Keepsake Crimes (First Scrapbooking Mystery)
175003,0.0,Keepsake Crimes (First Scrapbooking Mystery)
238557,0.0,Keepsake Crimes (First Scrapbooking Mystery)
35859,0.0,Keepsake Crimes (First Scrapbooking Mystery)
156150,0.0,Keepsake Crimes (First Scrapbooking Mystery)
115120,0.0,Keepsake Crimes (First Scrapbooking Mystery)
235392,0.0,Keepsake Crimes (First Scrapbooking Mystery)
143175,0.0,Keepsake Crimes (First Scrapbooking Mystery)
8067,8.0,Keepsake Crimes (First Scrapbooking Mystery)
177072,0.0,Keepsake Crimes (First Scrapbooking Mystery)
25409,0.0,Keepsake Crimes (First Scrapbooking Mystery)
155219,0.0,Keepsake Crimes (First Scrapbooking Mystery)
246156,0.0,Keepsake Crimes (First Scrapbooking Mystery)
51450,0.0,Keepsake Crimes (First Scrapbooking Mystery)
235935,0.0,Keepsake Crimes (First Scrapbooking Mystery)
191187,0.0,Keepsake Crimes (First Scrapbooking Mystery)
180957,0.0,Keepsake Crimes (First Scrapbooking Mystery)
93047,0.0,Keepsake Crimes (First Scrapbooking Mystery)
257204,0.0,Keepsake Crimes (First Scrapbooking Mystery)
109955,8.0,Keepsake Crimes (First Scrapbooking Mystery)
204591,0.0,Keepsake Crimes (First Scrapbooking Mystery)
277427,0.0,Harry Potter and the Chamber of Secrets (Book 2)
11676,8.0,Harry Potter and the Chamber of Secrets (Book 2)
25981,0.0,Harry Potter and the Chamber of Secrets (Book 2)
60244,0.0,Harry Potter and the Chamber of Secrets (Book 2)
81045,0.0,Harry Potter and the Chamber of Secrets (Book 2)
88733,10.0,Harry Potter and the Chamber of Secrets (Book 2)
111947,0.0,Harry Potter and the Chamber of Secrets (Book 2)
